Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
02/10/2022,Ages_5-11_yrs,"9,149,560",3.6,3.6,"6,889,029",31.8,24,3.2,3.2,0,0,0,0,0,0
02/10/2022,Race_eth_Hispanic,"38,275,134",20.4,15.2,"32,509,239",60,51,19.6,15.2,37.2,14.2,19.5,26.7,"11,602,037","657,752"
02/10/2022,Age_unknown,"25,507",0,0,"5,901",,,0,0,0,0,0,0,0,0
02/10/2022,Sex_Female,"130,404,930",52.2,51.7,"111,319,528",77.4,66,52.4,52.1,46.3,54.7,52.5,54.5,"50,007,450","1,487,982"
02/10/2022,Race_eth_NHAIAN,"1,711,728",0.9,0.7,"1,411,078",70.3,57.9,0.9,0.7,41.5,0.7,0.8,0.9,"557,137","21,949"
02/10/2022,Ages_16-17_yrs,"5,927,247",2.4,2.4,"5,066,449",70.7,60.4,2.4,2.4,24.8,1.4,2.4,3.7,"1,254,431","101,995"
02/10/2022,Ages_18-24_yrs,"23,201,006",9.2,9.2,"18,780,728",75.9,61.4,8.8,8.8,27.7,5.7,9.1,10.6,"5,203,320","291,294"
02/10/2022,Ages_<5yrs,"33,362",0,0,"8,200",0.2,0,0,0,0,0,0,0,0,0
02/10/2022,Sex_known,"249,834,041",99.9,99.1,"212,340,327",,,99.9,99.3,44.5,99.9,99.9,99.9,"91,431,528","2,731,197"
02/10/2022,Ages_12-17_yrs,"16,940,265",6.7,6.7,"14,376,261",66.9,56.8,6.7,6.7,19.3,3,6.9,12.5,"2,770,969","342,966"
02/10/2022,Race_eth_NHWhite,"103,984,163",55.5,41.3,"93,790,343",52.7,47.5,56.5,43.9,56.3,62.6,56.8,45.3,"51,270,896","1,114,056"
02/10/2022,Race_eth_NHNHOPI,"593,961",0.3,0.2,"532,392",64,57.3,0.3,0.2,40.4,0.3,0.3,0.5,"204,998","11,193"
02/10/2022,Sex_Male,"119,429,111",47.8,47.4,"101,020,799",73.1,61.8,47.6,47.2,42.5,45.3,47.5,45.5,"41,424,078","1,243,215"
02/10/2022,Ages_65-74_yrs,"33,402,660",13.3,13.3,"28,994,940",95,90.9,13.6,13.6,64,20.3,14,9.4,"18,562,242","256,865"
02/10/2022,Ages_40-49_yrs,"34,760,478",13.8,13.8,"29,853,320",85.2,73.2,14,14,40.4,13.2,14.4,15.2,"12,064,246","415,042"
02/10/2022,Race_eth_known,"187,339,131",99.9,74.3,"165,968,143",,,99.9,77.6,51.1,99.9,99.9,99.9,"81,860,503","2,461,331"
02/10/2022,Ages_75+_yrs,"22,634,382",9,9,"19,528,324",95,85.3,9.1,9.1,67.8,14.5,9.4,5.8,"13,245,075","157,997"
02/09/2022,Ages_40-49_yrs,"34,747,792",13.8,13.8,"29,841,915",85.2,73.2,14,14,40.3,13.2,14.4,15.3,"12,033,074","458,133"
02/09/2022,Ages_<12yrs,"9,163,845",3.6,3.6,"6,854,526",18.9,14.1,3.2,3.2,0,0,0,0,0,0
02/09/2022,Race_eth_unknown,"64,707,362",34.6,25.7,"47,869,820",,,28.9,22.4,20.8,11.9,29.2,10.9,"9,715,853","295,876"
02/09/2022,Race_eth_Hispanic,"38,243,822",20.4,15.2,"32,474,153",60,50.9,19.6,15.2,37.1,14.1,19.4,26.5,"11,554,863","715,070"
02/09/2022,Age_known,"251,937,743",99.9,99.9,"213,730,836",,,99.9,99.9,44.2,99.9,99.9,99.9,"91,391,669","2,998,668"
02/09/2022,Sex_Female,"130,344,151",52.2,51.7,"111,254,703",77.3,66,52.4,52.1,46.3,54.7,52.5,54.7,"49,891,847","1,638,747"
02/09/2022,Ages_<5yrs,"32,689",0,0,"7,726",0.2,0,0,0,0,0,0,0,0,0
02/09/2022,Sex_unknown,"2,245,039",0.9,0.9,"1,523,461",,,0.7,0.7,11.1,0.2,0.7,0.2,"168,160","5,020"
02/09/2022,Ages_25-39_yrs,"53,437,940",21.2,21.2,"44,579,354",78.1,65.2,20.9,20.9,32.5,15.9,21.5,22.2,"14,494,972","665,787"
02/09/2022,Sex_Male,"119,374,055",47.8,47.4,"100,958,572",73,61.8,47.6,47.2,42.4,45.3,47.5,45.3,"41,331,662","1,354,901"
02/09/2022,Ages_16-17_yrs,"5,923,894",2.4,2.4,"5,062,862",70.6,60.3,2.4,2.4,24.7,1.4,2.4,3.8,"1,248,187","113,473"
02/09/2022,Race_eth_NHMult_Oth,"11,142,012",6,4.4,"9,871,316",95,95,6,4.6,52,6,5.9,6.3,"4,897,510","171,318"
02/09/2022,Race_eth_NHAsian,"12,501,158",6.7,5,"11,286,828",65.8,59.4,6.8,5.3,63.9,8.3,6.6,9.1,"6,781,794","247,136"
02/09/2022,Race_eth_NHWhite,"103,952,466",55.5,41.3,"93,750,468",52.7,47.5,56.5,43.9,56.3,62.7,56.8,45.5,"51,185,013","1,230,332"
02/09/2022,Age_unknown,"25,502",0,0,"5,900",,,0,0,0,0,0,0,0,0
02/09/2022,Sex_known,"249,718,206",99.9,99.1,"212,213,275",,,99.9,99.3,44.4,99.9,99.9,99.9,"91,223,509","2,993,648"
02/09/2022,Ages_12-17_yrs,"16,929,342",6.7,6.7,"14,362,817",66.9,56.8,6.7,6.7,19.2,3,6.9,13,"2,751,063","388,401"
02/09/2022,Ages_50-64_yrs,"58,445,619",23.2,23.2,"50,808,712",91.8,79.8,23.8,23.8,49.5,27.5,24.6,24.3,"25,160,273","727,996"
02/09/2022,Ages_65-74_yrs,"33,397,282",13.3,13.3,"28,990,893",95,90.9,13.6,13.6,64,20.3,14,9,"18,539,681","271,241"
02/09/2022,US,"251,963,245",,100,"213,736,736",75.9,64.4,,100,44.2,,100,,"91,391,669","2,998,668"
02/09/2022,Ages_18-24_yrs,"23,184,847",9.2,9.2,"18,766,597",75.8,61.4,8.8,8.8,27.6,5.7,9.1,10.8,"5,182,697","322,884"
02/09/2022,Race_eth_NHNHOPI,"593,535",0.3,0.2,"531,853",63.9,57.3,0.3,0.2,40.3,0.3,0.3,0.5,"204,249","12,306"
02/09/2022,Ages_12-15_yrs,"11,005,448",4.4,4.4,"9,299,955",65.1,55,4.4,4.4,16.2,1.6,4.5,9.2,"1,502,876","274,928"
02/09/2022,Race_eth_known,"187,248,792",99.9,74.3,"165,860,991",,,99.9,77.6,51,99.9,99.9,99.9,"81,675,816","2,702,792"
02/09/2022,Ages_5-11_yrs,"9,125,865",3.6,3.6,"6,845,424",31.7,23.8,3.2,3.2,0,0,0,0,0,0
02/09/2022,Race_eth_NHBlack,"19,105,436",10.2,7.6,"16,536,673",46.4,40.1,10,7.7,40.5,8,10,11.2,"6,497,173","303,008"
02/09/2022,Ages_75+_yrs,"22,631,076",9,9,"19,526,022",95,85.2,9.1,9.1,67.8,14.5,9.4,5.5,"13,229,909","164,226"
02/09/2022,Race_eth_NHAIAN,"1,710,363",0.9,0.7,"1,409,700",70.2,57.9,0.8,0.7,41.3,0.7,0.8,0.9,"555,214","23,622"
02/08/2022,Ages_5-11_yrs,"9,100,223",3.6,3.6,"6,798,366",31.7,23.7,3.2,3.2,0,0,0,0,0,0
02/08/2022,Race_eth_unknown,"64,680,043",34.6,25.7,"47,848,454",,,28.9,22.4,20.7,11.9,29.2,10.9,"9,692,683","311,769"
02/08/2022,Race_eth_known,"187,155,486",99.9,74.3,"165,747,389",,,99.9,77.6,50.9,99.9,99.9,99.9,"81,490,692","2,859,344"
02/08/2022,Ages_<5yrs,"31,944",0,0,"7,287",0.2,0,0,0,0,0,0,0,0,0
02/08/2022,Ages_50-64_yrs,"58,430,247",23.2,23.2,"50,795,571",91.8,79.8,23.8,23.8,49.4,27.5,24.6,24.3,"25,108,618","770,458"
02/08/2022,Ages_12-15_yrs,"10,997,587",4.4,4.4,"9,289,335",65,54.9,4.3,4.3,16,1.6,4.5,9.1,"1,488,476","289,520"
02/08/2022,Ages_16-17_yrs,"5,920,483",2.4,2.4,"5,059,006",70.6,60.3,2.4,2.4,24.5,1.4,2.4,3.8,"1,241,658","119,209"
02/08/2022,Sex_Male,"119,316,735",47.8,47.4,"100,892,314",73,61.7,47.6,47.2,42.3,45.3,47.5,45.3,"41,238,949","1,433,134"
02/08/2022,Ages_<12yrs,"9,137,454",3.6,3.6,"6,807,029",18.8,14,3.2,3.2,0,0,0,0,0,0
02/08/2022,Sex_Female,"130,281,727",52.2,51.7,"111,186,436",77.3,66,52.4,52.1,46.2,54.7,52.5,54.7,"49,776,691","1,732,617"
02/08/2022,Race_eth_NHAsian,"12,495,257",6.7,5,"11,280,635",65.8,59.4,6.8,5.3,63.8,8.3,6.6,9.1,"6,767,395","261,580"
02/08/2022,Ages_12-17_yrs,"16,918,070",6.7,6.7,"14,348,341",66.9,56.7,6.7,6.7,19,3,6.9,12.9,"2,730,134","408,729"
02/08/2022,Ages_65-74_yrs,"33,391,517",13.3,13.3,"28,986,674",95,90.9,13.6,13.6,63.9,20.3,14,9.1,"18,516,381","287,529"
02/08/2022,Age_known,"251,817,125",99.9,99.9,"213,595,862",,,99.9,99.9,44.1,99.9,99.9,99.9,"91,183,375","3,171,113"
02/08/2022,Race_eth_NHMult_Oth,"11,136,984",6,4.4,"9,864,555",95,95,6,4.6,51.9,6,5.9,6.3,"4,886,135","181,049"
02/08/2022,Ages_18-24_yrs,"23,168,373",9.2,9.2,"18,751,678",75.7,61.3,8.8,8.8,27.5,5.7,9.1,10.9,"5,161,629","344,256"
02/08/2022,Ages_75+_yrs,"22,627,521",9,9,"19,523,552",95,85.2,9.1,9.1,67.7,14.5,9.4,5.5,"13,214,320","174,081"
02/08/2022,Sex_unknown,"2,244,156",0.9,0.9,"1,523,011",,,0.7,0.7,11.1,0.2,0.7,0.2,"167,735","5,362"
02/08/2022,Race_eth_NHNHOPI,"593,130",0.3,0.2,"531,263",63.9,57.2,0.3,0.2,40.2,0.2,0.3,0.5,"203,522","13,080"
02/08/2022,Age_unknown,"25,493",0,0,"5,899",,,0,0,0,0,0,0,0,0
02/08/2022,Race_eth_NHAIAN,"1,708,864",0.9,0.7,"1,408,032",70.2,57.8,0.8,0.7,41.2,0.7,0.8,0.9,"552,977","24,820"
02/08/2022,Race_eth_Hispanic,"38,211,791",20.4,15.2,"32,437,457",59.9,50.9,19.6,15.2,37,14.1,19.4,26.3,"11,507,662","751,936"
02/08/2022,Race_eth_NHBlack,"19,089,104",10.2,7.6,"16,516,832",46.3,40.1,10,7.7,40.3,7.9,10,11.1,"6,472,939","317,652"
02/08/2022,Ages_40-49_yrs,"34,734,945",13.8,13.8,"29,830,016",85.2,73.1,14,14,40.2,13.2,14.4,15.3,"12,002,424","483,677"
02/08/2022,Sex_known,"249,598,462",99.9,99.1,"212,078,750",,,99.9,99.3,44.3,99.9,99.9,99.9,"91,015,640","3,165,751"
02/08/2022,US,"251,842,618",,100,"213,601,761",75.9,64.3,,100,44.1,,100,,"91,183,375","3,171,113"
02/08/2022,Ages_25-39_yrs,"53,408,998",21.2,21.2,"44,553,001",78.1,65.1,20.9,20.9,32.4,15.8,21.5,22.1,"14,449,869","702,383"
02/08/2022,Race_eth_NHWhite,"103,920,356",55.5,41.3,"93,708,615",52.7,47.5,56.5,43.9,56.2,62.7,56.9,45.8,"51,100,062","1,309,227"
02/07/2022,Sex_Female,"130,220,773",52.2,51.7,"111,118,156",77.3,65.9,52.4,52.1,46.1,54.7,52.5,54.7,"49,664,708","1,825,759"
02/07/2022,Ages_12-15_yrs,"10,990,315",4.4,4.4,"9,279,094",65,54.9,4.3,4.3,15.9,1.6,4.5,9.2,"1,475,960","306,541"
02/07/2022,Ages_40-49_yrs,"34,721,891",13.8,13.8,"29,817,722",85.1,73.1,14,14,40.2,13.2,14.4,15.2,"11,972,294","508,725"
02/07/2022,Ages_25-39_yrs,"53,380,005",21.2,21.2,"44,525,462",78.1,65.1,20.9,20.9,32.4,15.8,21.5,22,"14,405,763","737,860"
02/07/2022,Race_eth_NHAsian,"12,489,740",6.7,5,"11,274,424",65.8,59.4,6.8,5.3,63.7,8.3,6.6,9.2,"6,753,218","276,943"
02/07/2022,Ages_<12yrs,"9,113,715",3.6,3.6,"6,760,995",18.8,13.9,3.2,3.2,0,0,0,0,0,0
02/07/2022,Age_known,"251,698,642",99.9,99.9,"213,460,277",,,99.9,99.9,44,99.9,99.9,99.9,"90,979,039","3,346,545"
02/07/2022,Ages_65-74_yrs,"33,385,681",13.3,13.3,"28,982,337",95,90.9,13.6,13.6,63.8,20.3,14,9.1,"18,492,512","303,713"
02/07/2022,Ages_75+_yrs,"22,623,932",9,9,"19,521,171",95,85.2,9.1,9.1,67.6,14.5,9.4,5.5,"13,198,678","184,563"
02/07/2022,Race_eth_NHMult_Oth,"11,132,045",6,4.4,"9,857,790",95,95,6,4.6,51.8,6,5.9,6.3,"4,875,234","190,932"
02/07/2022,Race_eth_Hispanic,"38,178,700",20.4,15.2,"32,400,018",59.9,50.8,19.6,15.2,36.9,14.1,19.4,26.1,"11,459,741","786,031"
02/07/2022,Race_eth_NHBlack,"19,074,038",10.2,7.6,"16,496,635",46.3,40,10,7.7,40.2,7.9,10,11,"6,449,717","333,066"
02/07/2022,Ages_<5yrs,"31,204",0,0,"6,817",0.2,0,0,0,0,0,0,0,0,0
02/07/2022,Ages_18-24_yrs,"23,151,720",9.2,9.2,"18,736,355",75.7,61.3,8.8,8.8,27.4,5.7,9.1,11,"5,141,384","367,364"
02/07/2022,Sex_Male,"119,259,953",47.8,47.4,"100,825,423",73,61.7,47.6,47.2,42.2,45.3,47.5,45.3,"41,146,965","1,514,971"
02/07/2022,Ages_50-64_yrs,"58,414,316",23.2,23.2,"50,781,952",91.8,79.8,23.8,23.8,49.3,27.5,24.6,24.3,"25,056,605","811,855"
02/07/2022,Race_eth_NHNHOPI,"592,664",0.3,0.2,"530,721",63.8,57.2,0.3,0.2,40,0.2,0.3,0.5,"202,733","13,746"
02/07/2022,Ages_16-17_yrs,"5,917,067",2.4,2.4,"5,055,189",70.5,60.3,2.4,2.4,24.4,1.4,2.4,3.8,"1,235,843","125,924"
02/07/2022,Race_eth_NHAIAN,"1,707,460",0.9,0.7,"1,406,545",70.1,57.8,0.8,0.7,41.1,0.7,0.8,0.9,"550,946","26,530"
02/07/2022,Race_eth_unknown,"64,653,165",34.6,25.7,"47,826,928",,,28.9,22.4,20.7,11.9,29.3,10.9,"9,670,891","330,099"
02/07/2022,Ages_5-11_yrs,"9,077,227",3.6,3.6,"6,752,803",31.6,23.5,3.2,3.2,0,0,0,0,0,0
02/07/2022,Race_eth_known,"187,063,878",99.9,74.3,"165,633,341",,,99.9,77.6,50.8,99.9,99.9,99.9,"81,308,148","3,016,446"
02/07/2022,Ages_12-17_yrs,"16,907,382",6.7,6.7,"14,334,283",66.8,56.6,6.7,6.7,18.9,3,6.9,12.9,"2,711,803","432,465"
02/07/2022,Race_eth_NHWhite,"103,889,231",55.5,41.3,"93,667,208",52.6,47.5,56.6,43.9,56.1,62.7,56.9,46.1,"51,016,559","1,389,198"
02/07/2022,Sex_unknown,"2,243,401",0.9,0.9,"1,522,594",,,0.7,0.7,11.1,0.2,0.7,0.2,"167,366","5,815"
02/07/2022,Sex_known,"249,480,726",99.9,99.1,"211,943,579",,,99.9,99.3,44.3,99.9,99.9,99.9,"90,811,673","3,340,730"
02/07/2022,US,"251,724,127",,100,"213,466,173",75.8,64.3,,100,44,,100,,"90,979,039","3,346,545"
02/07/2022,Age_unknown,"25,485",0,0,"5,896",,,0,0,0,0,0,0,0,0
02/06/2022,Sex_Female,"130,157,915",52.2,51.7,"111,055,442",77.2,65.9,52.4,52.1,46,54.7,52.5,54.6,"49,556,546","1,927,086"
02/06/2022,Sex_known,"249,358,938",99.9,99.1,"211,819,306",,,99.9,99.3,44.2,99.9,99.9,99.9,"90,612,012","3,530,354"
02/06/2022,Ages_<5yrs,"30,539",0,0,"6,529",0.2,0,0,0,0,0,0,0,0,0
02/06/2022,Ages_12-15_yrs,"10,982,610",4.4,4.4,"9,268,918",64.9,54.8,4.3,4.3,15.8,1.6,4.5,9.1,"1,462,797","323,300"
02/06/2022,Race_eth_NHMult_Oth,"11,127,178",6,4.4,"9,851,030",95,95,6,4.6,51.7,6,5.9,6.3,"4,863,849","201,212"
02/06/2022,Ages_75+_yrs,"22,620,729",9,9,"19,519,112",95,85.2,9.1,9.1,67.6,14.5,9.4,5.6,"13,185,630","199,158"
02/06/2022,Ages_40-49_yrs,"34,707,595",13.8,13.8,"29,805,961",85.1,73.1,14,14,40.1,13.2,14.4,15.1,"11,941,914","534,645"
02/06/2022,Ages_25-39_yrs,"53,349,372",21.2,21.2,"44,499,487",78,65.1,20.9,20.9,32.3,15.8,21.5,21.9,"14,360,861","773,788"
02/06/2022,Race_eth_NHAIAN,"1,706,347",0.9,0.7,"1,405,504",70.1,57.7,0.8,0.7,41,0.7,0.8,0.9,"549,246","28,218"
02/06/2022,Ages_65-74_yrs,"33,380,055",13.3,13.3,"28,978,454",95,90.9,13.6,13.6,63.7,20.3,14,9.2,"18,471,208","325,031"
02/06/2022,Age_known,"251,576,275",99.9,99.9,"213,335,712",,,99.9,99.9,43.9,99.9,99.9,99.9,"90,779,119","3,536,734"
02/06/2022,Race_eth_NHWhite,"103,857,651",55.5,41.3,"93,627,527",52.6,47.4,56.6,43.9,56,62.8,56.9,46.3,"50,933,790","1,476,458"
02/06/2022,Race_eth_known,"186,969,654",99.9,74.3,"165,528,293",,,99.9,77.6,50.8,99.9,99.9,99.9,"81,129,211","3,188,153"
02/06/2022,Ages_16-17_yrs,"5,913,497",2.4,2.4,"5,051,292",70.5,60.2,2.4,2.4,24.3,1.4,2.4,3.7,"1,229,595","131,955"
02/06/2022,Ages_5-11_yrs,"9,054,868",3.6,3.6,"6,713,361",31.5,23.4,3.1,3.1,0,0,0,0,0,0
02/06/2022,Ages_12-17_yrs,"16,896,107",6.7,6.7,"14,320,210",66.8,56.6,6.7,6.7,18.8,3,6.9,12.9,"2,692,392","455,255"
02/06/2022,Sex_Male,"119,201,023",47.8,47.4,"100,763,864",72.9,61.6,47.6,47.2,42.2,45.3,47.5,45.4,"41,055,466","1,603,268"
02/06/2022,Ages_18-24_yrs,"23,134,131",9.2,9.2,"18,722,279",75.6,61.2,8.8,8.8,27.4,5.6,9.1,11,"5,120,952","390,240"
02/06/2022,Race_eth_NHNHOPI,"592,166",0.3,0.2,"530,251",63.8,57.1,0.3,0.2,39.9,0.2,0.3,0.5,"201,932","14,371"
02/06/2022,Race_eth_Hispanic,"38,142,902",20.4,15.2,"32,366,114",59.8,50.8,19.6,15.2,36.7,14.1,19.4,25.9,"11,414,311","824,706"
02/06/2022,Race_eth_unknown,"64,625,022",34.6,25.7,"47,807,421",,,28.9,22.4,20.6,11.9,29.3,10.9,"9,649,908","348,581"
02/06/2022,Sex_unknown,"2,242,815",0.9,0.9,"1,522,301",,,0.7,0.7,11.1,0.2,0.7,0.2,"167,107","6,380"
02/06/2022,Ages_50-64_yrs,"58,397,598",23.2,23.2,"50,768,945",91.7,79.8,23.8,23.8,49.3,27.5,24.6,24.3,"25,006,162","858,617"
02/06/2022,Age_unknown,"25,478",0,0,"5,895",,,0,0,0,0,0,0,0,0
02/06/2022,US,"251,601,753",,100,"213,341,607",75.8,64.3,,100,43.9,,100,,"90,779,119","3,536,734"
02/06/2022,Race_eth_NHAsian,"12,483,793",6.7,5,"11,268,405",65.7,59.3,6.8,5.3,63.5,8.3,6.6,9.2,"6,737,989","292,950"
02/06/2022,Ages_<12yrs,"9,090,688",3.6,3.6,"6,721,264",18.7,13.9,3.2,3.2,0,0,0,0,0,0
02/06/2022,Race_eth_NHBlack,"19,059,617",10.2,7.6,"16,479,462",46.2,40,10,7.7,40.1,7.9,10,11,"6,428,094","350,238"
02/05/2022,Race_eth_NHWhite,"103,843,276",55.6,41.3,"93,609,409",52.6,47.4,56.6,43.9,56,62.8,56.9,46.6,"50,900,678","1,618,346"
02/05/2022,Ages_75+_yrs,"22,619,810",9,9,"19,518,645",95,85.2,9.2,9.2,67.5,14.5,9.4,5.8,"13,182,966","221,755"
02/05/2022,Sex_known,"249,300,047",99.9,99.1,"211,761,793",,,99.9,99.3,44.1,99.9,99.9,99.9,"90,526,578","3,844,288"
02/05/2022,Ages_65-74_yrs,"33,378,168",13.3,13.3,"28,977,393",95,90.9,13.6,13.6,63.7,20.4,14,9.4,"18,466,009","361,255"
02/05/2022,Race_eth_Hispanic,"38,123,915",20.4,15.2,"32,349,640",59.8,50.7,19.5,15.2,36.7,14.1,19.4,25.6,"11,392,117","888,998"
02/05/2022,Sex_Female,"130,128,560",52.2,51.7,"111,027,202",77.2,65.9,52.4,52.1,46,54.7,52.5,54.5,"49,510,679","2,094,898"
02/05/2022,Race_eth_known,"186,924,024",99.9,74.3,"165,478,480",,,99.9,77.6,50.7,99.9,99.9,99.9,"81,051,363","3,472,669"
02/05/2022,Sex_Male,"119,171,487",47.8,47.4,"100,734,591",72.9,61.6,47.6,47.2,42.1,45.3,47.5,45.5,"41,015,899","1,749,390"
02/05/2022,Ages_5-11_yrs,"9,044,333",3.6,3.6,"6,692,631",31.5,23.3,3.1,3.1,0,0,0,0,0,0
02/05/2022,Race_eth_NHAsian,"12,480,181",6.7,5,"11,264,650",65.7,59.3,6.8,5.3,63.5,8.3,6.6,9.2,"6,729,084","319,066"
02/05/2022,Ages_18-24_yrs,"23,125,339",9.2,9.2,"18,715,729",75.6,61.2,8.8,8.8,27.3,5.6,9.1,11,"5,110,487","424,848"
02/05/2022,Ages_40-49_yrs,"34,700,479",13.8,13.8,"29,800,827",85.1,73.1,14,14,40,13.2,14.4,15.1,"11,928,815","579,629"
02/05/2022,Race_eth_NHAIAN,"1,706,025",0.9,0.7,"1,405,183",70.1,57.7,0.8,0.7,40.9,0.7,0.8,0.9,"548,821","30,913"
02/05/2022,Race_eth_NHNHOPI,"591,936",0.3,0.2,"530,105",63.7,57.1,0.3,0.2,39.8,0.2,0.3,0.4,"201,562","15,504"
02/05/2022,Ages_12-15_yrs,"10,977,783",4.4,4.4,"9,263,629",64.9,54.8,4.3,4.3,15.7,1.6,4.5,9,"1,452,171","346,061"
02/05/2022,Age_known,"251,517,252",99.9,99.9,"213,278,132",,,99.9,99.9,43.9,99.9,99.9,99.9,"90,693,613","3,851,192"
02/05/2022,Ages_50-64_yrs,"58,390,376",23.2,23.2,"50,764,010",91.7,79.7,23.8,23.8,49.2,27.6,24.6,24.4,"24,987,386","938,455"
02/05/2022,Race_eth_unknown,"64,611,626",34.6,25.7,"47,799,658",,,28.9,22.4,20.6,11.9,29.3,10.9,"9,642,250","378,523"
02/05/2022,Age_unknown,"25,474",0,0,"5,895",,,0,0,0,0,0,0,0,0
02/05/2022,Ages_16-17_yrs,"5,911,343",2.4,2.4,"5,049,276",70.5,60.2,2.4,2.4,24.3,1.4,2.4,3.7,"1,224,880","140,837"
02/05/2022,Ages_<12yrs,"9,079,917",3.6,3.6,"6,700,441",18.7,13.8,3.1,3.1,0,0,0,0,0,0
02/05/2022,Ages_25-39_yrs,"53,334,037",21.2,21.2,"44,488,182",78,65.1,20.9,20.9,32.2,15.8,21.5,21.8,"14,340,899","838,352"
02/05/2022,Sex_unknown,"2,242,679",0.9,0.9,"1,522,234",,,0.7,0.7,11.1,0.2,0.7,0.2,"167,035","6,904"
02/05/2022,Ages_12-17_yrs,"16,889,126",6.7,6.7,"14,312,905",66.7,56.6,6.7,6.7,18.7,3,6.9,12.6,"2,677,051","486,898"
02/05/2022,Race_eth_NHBlack,"19,053,628",10.2,7.6,"16,471,380",46.2,40,10,7.7,40.1,7.9,10,11,"6,419,756","380,937"
02/05/2022,Ages_<5yrs,"30,303",0,0,"6,436",0.2,0,0,0,0,0,0,0,0,0
02/05/2022,US,"251,542,726",,100,"213,284,027",75.8,64.2,,100,43.9,,100,,"90,693,613","3,851,192"
02/05/2022,Race_eth_NHMult_Oth,"11,125,063",6,4.4,"9,848,113",95,95,6,4.6,51.7,6,5.9,6.3,"4,859,345","218,905"
02/04/2022,Sex_unknown,"2,242,336",0.9,0.9,"1,521,993",,,0.7,0.7,11.1,0.2,0.7,0.2,"166,865","6,868"
02/04/2022,Ages_<12yrs,"9,052,996",3.6,3.6,"6,642,284",18.7,13.7,3.1,3.1,0,0,0,0,0,0
02/04/2022,Sex_Male,"119,118,681",47.8,47.4,"100,671,069",72.9,61.6,47.6,47.2,42.1,45.3,47.5,45.6,"40,934,159","1,745,939"
02/04/2022,Ages_12-15_yrs,"10,967,595",4.4,4.4,"9,251,232",64.8,54.7,4.3,4.3,15.4,1.6,4.5,9,"1,425,328","343,845"
02/04/2022,Race_eth_NHNHOPI,"591,492",0.3,0.2,"529,564",63.7,57,0.3,0.2,39.7,0.2,0.3,0.4,"200,748","15,234"
02/04/2022,Ages_18-24_yrs,"23,112,798",9.2,9.2,"18,705,530",75.6,61.2,8.8,8.8,27.2,5.6,9.1,11.1,"5,092,290","427,193"
02/04/2022,Ages_25-39_yrs,"53,310,220",21.2,21.2,"44,468,676",78,65,20.9,20.9,32.2,15.8,21.5,21.7,"14,301,952","834,699"
02/04/2022,Race_eth_NHBlack,"19,042,091",10.2,7.6,"16,455,021",46.2,39.9,10,7.7,40,7.9,10,10.9,"6,402,769","378,699"
02/04/2022,Ages_5-11_yrs,"9,017,913",3.6,3.6,"6,634,803",31.4,23.1,3.1,3.1,0,0,0,0,0,0
02/04/2022,Race_eth_NHAsian,"12,472,856",6.7,5,"11,254,752",65.7,59.2,6.8,5.3,63.3,8.3,6.6,9.2,"6,710,281","318,690"
02/04/2022,Ages_75+_yrs,"22,618,172",9,9,"19,517,785",95,85.2,9.2,9.2,67.5,14.6,9.5,5.8,"13,177,653","221,781"
02/04/2022,Race_eth_NHMult_Oth,"11,120,088",6,4.4,"9,840,945",95,95,6,4.6,51.6,6,5.9,6.3,"4,848,585","217,071"
02/04/2022,Age_unknown,"25,472",0,0,"5,894",,,0,0,0,0,0,0,0,0
02/04/2022,Sex_known,"249,192,928",99.9,99.1,"211,635,852",,,99.9,99.3,44.1,99.9,99.9,99.9,"90,347,754","3,831,382"
02/04/2022,Sex_Female,"130,074,247",52.2,51.7,"110,964,783",77.2,65.8,52.4,52.1,45.9,54.7,52.5,54.4,"49,413,595","2,085,443"
02/04/2022,Ages_16-17_yrs,"5,907,545",2.3,2.3,"5,045,474",70.4,60.1,2.4,2.4,24.1,1.3,2.4,3.7,"1,214,945","140,111"
02/04/2022,Race_eth_known,"186,839,608",99.9,74.3,"165,370,331",,,99.9,77.6,50.6,99.9,99.9,99.9,"80,888,478","3,462,288"
02/04/2022,Race_eth_Hispanic,"38,090,001",20.4,15.1,"32,313,387",59.7,50.7,19.5,15.2,36.6,14,19.4,25.4,"11,345,057","879,491"
02/04/2022,Ages_12-17_yrs,"16,875,140",6.7,6.7,"14,296,706",66.7,56.5,6.7,6.7,18.5,2.9,6.9,12.6,"2,640,273","483,956"
02/04/2022,Race_eth_NHAIAN,"1,705,509",0.9,0.7,"1,404,601",70,57.7,0.8,0.7,40.9,0.7,0.8,0.9,"548,119","31,003"
02/04/2022,Race_eth_NHWhite,"103,817,571",55.6,41.3,"93,572,061",52.6,47.4,56.6,43.9,55.9,62.8,56.9,46.9,"50,832,919","1,622,100"
02/04/2022,US,"251,435,264",,100,"213,157,845",75.7,64.2,,100,43.8,,100,,"90,514,619","3,838,250"
